,Argentina,Australia,Brazil,Chile,China,France,Germany,India,Iran,Italy,Japan,Mexico,Portugal,Russia,SouthKorea,Spain,Sweden,Switzerland,UnitedKingdom,US
2019-03-06,3.18707109e+15,2.70936523e+15,2.32217688e+15,2.75193587e+15,4.53143961e+15,3.79107341e+15,4.22952703e+15,4.48886145e+15,4.79441938e+15,3.71357153e+15,5.71008976e+15,3.5007763e+15,3.5007763e+15,2.46085869e+15,8.89684275e+15,3.94377829e+15,2.03479901e+15,,4.33684725e+15,3.84573358e+15
2019-03-07,3.11969835e+15,2.74219998e+15,2.49742524e+15,3.05631967e+15,5.33980453e+15,3.664046e+15,6.37053225e+15,4.53695703e+15,3.91429522e+15,4.27520857e+15,6.26439234e+15,3.11547855e+15,3.11547855e+15,2.484925e+15,5.19731416e+15,4.68640364e+15,1.81996407e+15,2.93727794e+15,6.01673325e+15,3.21812182e+15
2019-03-08,3.10963846e+15,2.74683748e+15,2.38345908e+15,2.75060014e+15,4.99811089e+15,5.03208301e+15,2.63245498e+15,4.81682139e+15,3.58540353e+15,2.7736378e+15,4.4008981e+15,3.14559298e+15,3.14559298e+15,2.45059103e+15,9.90518135e+15,4.35795058e+15,2.41590166e+15,-1.267651e+30,3.53460347e+15,3.63313619e+15
2019-03-09,3.06814049e+15,2.61904824e+15,2.49685696e+15,2.9305641e+15,5.23955301e+15,3.59332667e+15,6.16685793e+15,4.39097995e+15,3.81803748e+15,5.01695774e+15,6.64083119e+15,3.69765385e+15,3.69765385e+15,2.49202405e+15,,3.60349743e+15,2.21001461e+15,3.07046863e+15,5.17333589e+15,3.05738858e+15
2019-03-10,3.02326023e+15,2.73995533e+15,2.510603e+15,2.90017264e+15,3.88892297e+15,4.9422994e+15,6.08261053e+15,5.08044165e+15,4.2107293e+15,3.20434034e+15,3.3069149e+15,3.34185231e+15,3.34185231e+15,2.38419325e+15,9.95098288e+15,3.65555162e+15,2.46454807e+15,3.21321777e+15,5.22420763e+15,3.22662505e+15
2019-03-11,3.27871361e+15,2.74185102e+15,2.49674395e+15,2.89011087e+15,5.71291102e+15,3.84763518e+15,9.46697443e+15,4.27593898e+15,4.48140753e+15,5.67331196e+15,1.05980831e+16,3.6810444e+15,3.6810444e+15,2.38198671e+15,,3.69251519e+15,2.90712807e+15,-1.267651e+30,4.12711434e+15,3.75312684e+15
2019-03-12,3.12829124e+15,2.84215327e+15,2.53710241e+15,2.8103085e+15,4.75391945e+15,4.7589553e+15,5.1687333e+15,5.45801921e+15,4.50122639e+15,4.93561536e+15,7.68007261e+15,3.19307894e+15,3.19307894e+15,2.31359553e+15,9.25805863e+15,4.37022532e+15,2.44945528e+15,4.26036543e+15,4.10815474e+15,3.46658058e+15
2019-03-13,3.22056807e+15,2.76655138e+15,2.4419858e+15,2.7389189e+15,5.31247887e+15,4.17820432e+15,5.44177135e+15,4.58415281e+15,4.23842271e+15,5.18315955e+15,1.07674669e+16,3.90743508e+15,3.90743508e+15,2.39308786e+15,6.52062042e+15,4.42093278e+15,2.34304022e+15,3.16473055e+15,3.49535713e+15,4.07429188e+15
2019-03-14,3.06281446e+15,3.07987434e+15,2.56707135e+15,2.91679175e+15,5.27495374e+15,4.13158406e+15,2.662476e+15,5.49541817e+15,3.50160443e+15,6.10087058e+15,8.75909617e+15,3.48524463e+15,3.48524463e+15,2.45261718e+15,1.44092642e+16,4.36791517e+15,2.47066141e+15,3.16747369e+15,4.37335931e+15,3.24957038e+15
2019-03-15,2.95517345e+15,3.01618266e+15,2.40930459e+15,2.66304508e+15,5.00458287e+15,3.8988481e+15,5.08096188e+15,5.10614435e+15,3.26001601e+15,6.00229518e+15,5.92915081e+15,3.51019812e+15,3.51019812e+15,2.46296403e+15,1.11870745e+16,4.47763333e+15,2.09441208e+15,-1.267651e+30,3.15328661e+15,3.4322901e+15
2019-03-16,3.11257837e+15,3.04279777e+15,2.61926406e+15,2.93367365e+15,5.99149763e+15,3.89734889e+15,5.35338682e+15,5.4655209e+15,3.23357941e+15,5.08986642e+15,7.84352779e+15,3.51557086e+15,3.51557086e+15,2.57760503e+15,6.38181782e+15,3.98029947e+15,1.93004328e+15,3.62855346e+15,3.43308816e+15,3.97379179e+15
2019-03-17,3.16601957e+15,3.07235546e+15,2.40446308e+15,2.86722863e+15,4.14616735e+15,4.84759805e+15,5.87575685e+15,5.21945471e+15,3.50396022e+15,3.0272728e+15,5.20640445e+15,3.45032735e+15,3.45032735e+15,2.50870865e+15,8.04045902e+15,4.11067938e+15,2.15426607e+15,2.12070131e+15,4.7866224e+15,4.03044214e+15
2019-03-18,2.66972e+15,2.8921228e+15,2.50229868e+15,2.79284033e+15,6.18185005e+15,5.21455523e+15,8.53788496e+15,4.92752632e+15,3.63940335e+15,4.65482435e+15,6.5483133e+15,3.53406311e+15,3.53406311e+15,2.65596026e+15,-1.267651e+30,3.60004749e+15,3.36430855e+15,3.15278222e+15,3.75539861e+15,3.81230021e+15
2019-03-19,2.77847689e+15,3.05058159e+15,2.45509726e+15,2.66399722e+15,5.04160495e+15,6.0717797e+15,7.62017554e+15,5.49445019e+15,4.05258511e+15,5.85521617e+15,5.11783471e+15,3.34849018e+15,3.34849018e+15,2.67558289e+15,9.95234332e+15,4.5390009e+15,2.25329929e+15,4.99330213e+15,4.69631749e+15,3.68083636e+15
2019-03-20,2.96297365e+15,2.8202994e+15,2.39660517e+15,2.67599038e+15,4.30116198e+15,6.80153491e+15,8.27967582e+15,4.87340544e+15,3.8023128e+15,6.50942344e+15,5.25234557e+15,3.69435585e+15,3.69435585e+15,2.74999562e+15,-1.267651e+30,4.14674636e+15,3.0359634e+15,4.9064944e+15,4.97861818e+15,3.68906418e+15
2019-03-21,2.96756309e+15,3.00720833e+15,2.39492665e+15,2.71096135e+15,4.45432857e+15,5.91176156e+15,8.13210611e+15,5.78230534e+15,3.62278532e+15,5.31913983e+15,6.17757494e+15,3.48896487e+15,3.48896487e+15,2.79078197e+15,9.99793547e+15,5.26266262e+15,2.30675553e+15,4.93008666e+15,3.81957777e+15,3.38581265e+15
2019-03-22,2.96907492e+15,2.86334249e+15,2.34098132e+15,2.49752134e+15,5.31982058e+15,4.50980371e+15,7.32347114e+15,4.5022247e+15,3.99920296e+15,4.58579671e+15,4.98488293e+15,3.97049164e+15,3.97049164e+15,2.7981975e+15,7.495942e+15,5.07415275e+15,3.00669669e+15,4.99606648e+15,4.12442945e+15,3.59526424e+15
2019-03-23,2.88586235e+15,2.88479907e+15,2.47066544e+15,2.74291617e+15,5.9757598e+15,5.10865261e+15,1.06855662e+16,4.99993088e+15,3.84056647e+15,5.18671042e+15,7.04919775e+15,3.42316463e+15,3.42316463e+15,2.71532745e+15,1.00282161e+16,4.3545503e+15,3.25387206e+15,4.56363844e+15,4.38819896e+15,3.2955778e+15
2019-03-24,2.8009036e+15,2.80584335e+15,2.39482598e+15,2.75957769e+15,5.22233556e+15,4.90510713e+15,6.08709018e+15,4.69060626e+15,3.97653735e+15,4.11154857e+15,4.86778655e+15,3.89778456e+15,3.89778456e+15,2.79725341e+15,6.98762993e+15,4.90772545e+15,3.43827218e+15,-1.267651e+30,5.26427377e+15,3.65773857e+15
2019-03-25,2.96808332e+15,2.60446602e+15,2.63736332e+15,2.87984885e+15,6.27097974e+15,5.49988601e+15,7.83600838e+15,4.98579668e+15,3.95112241e+15,5.53834207e+15,6.48175687e+15,3.74185604e+15,3.74185604e+15,3.04002671e+15,,4.24769232e+15,3.46812328e+15,3.59120577e+15,4.46062553e+15,3.242583e+15
2019-03-26,2.80628976e+15,2.87972457e+15,2.35244996e+15,2.74207812e+15,4.77997648e+15,5.30214733e+15,6.93347254e+15,5.57280006e+15,3.9777147e+15,5.00111522e+15,6.65862685e+15,3.61427296e+15,3.61427296e+15,3.03392812e+15,1.0010407e+16,4.78641624e+15,2.79696511e+15,4.92222526e+15,6.36470345e+15,3.79451475e+15
2019-03-27,2.91972467e+15,2.68119024e+15,2.42081751e+15,2.61787061e+15,5.77441066e+15,4.29551115e+15,5.29286859e+15,4.82754324e+15,3.56993333e+15,6.09987737e+15,9.15857216e+15,3.71731701e+15,3.71731701e+15,3.11326744e+15,5.56649559e+15,4.18849881e+15,3.27816734e+15,4.36417184e+15,3.54395468e+15,4.16287531e+15
2019-03-28,2.7824594e+15,2.85668744e+15,2.41489073e+15,2.83058128e+15,5.10345838e+15,6.8847558e+15,1.01803964e+16,5.93234197e+15,4.00074647e+15,6.29674955e+15,5.80238378e+15,3.53458119e+15,3.53458119e+15,3.15360148e+15,1.25744853e+16,5.02611783e+15,3.32893869e+15,5.38417583e+15,6.86766291e+15,3.66739714e+15
2019-03-29,2.90405234e+15,2.64973068e+15,2.36239495e+15,2.56124845e+15,5.14827368e+15,5.70918191e+15,6.80324538e+15,4.95318499e+15,3.72841735e+15,5.61022748e+15,5.35424474e+15,4.12067001e+15,4.12067001e+15,3.08969693e+15,1.09611603e+16,4.550986e+15,3.86056088e+15,5.1367782e+15,5.23595651e+15,3.50560089e+15
2019-03-30,2.96173241e+15,2.77055965e+15,2.43626785e+15,2.88598636e+15,5.4376616e+15,6.12398664e+15,9.58297505e+15,6.53848695e+15,3.82579581e+15,5.24232058e+15,6.77180836e+15,3.78824867e+15,3.78824867e+15,3.10917273e+15,1.11951361e+16,4.88537766e+15,3.41530511e+15,5.4387842e+15,7.82846481e+15,3.38002222e+15
2019-03-31,3.20948572e+15,2.66812656e+15,2.28937648e+15,2.62390961e+15,5.53250092e+15,4.81214578e+15,5.35209511e+15,5.35303195e+15,3.71260221e+15,4.00675727e+15,4.75745421e+15,3.87749084e+15,3.87749084e+15,3.11306719e+15,5.46787455e+15,4.87266939e+15,3.30854055e+15,4.98827058e+15,4.78230703e+15,3.46602841e+15
2019-04-01,-1.267651e+30,2.70094307e+15,-1.267651e+30,-1.267651e+30,6.56291672e+15,6.41916041e+15,7.6685825e+15,4.98657461e+15,3.60155207e+15,6.23329355e+15,7.64488985e+15,-1.267651e+30,-1.267651e+30,3.21604762e+15,,4.48554788e+15,3.44056623e+15,5.70726582e+15,7.66448081e+15,3.44400516e+15
2019-04-02,3.08607064e+15,-1.267651e+30,2.41456324e+15,2.72986672e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,3.86928611e+15,3.86928611e+15,2.58445979e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,3.88691426e+15
2019-04-03,2.94425082e+15,2.65203896e+15,2.46730114e+15,2.9893673e+15,6.35756682e+15,3.92483775e+15,7.30587574e+15,4.82927304e+15,4.05720381e+15,5.31468273e+15,5.7155025e+15,3.75096593e+15,3.75096593e+15,3.17987782e+15,-1.267651e+30,4.49680016e+15,3.39171769e+15,3.45426476e+15,4.12507933e+15,4.00399185e+15
2019-04-04,2.83708333e+15,2.74186766e+15,2.53324338e+15,2.88073013e+15,4.61379399e+15,5.17270829e+15,6.96627428e+15,5.55380771e+15,4.09388444e+15,3.44871405e+15,6.14350834e+15,3.5997702e+15,3.5997702e+15,3.18722678e+15,9.59716133e+15,4.57296925e+15,3.62963472e+15,3.25046319e+15,7.68266838e+15,3.82537919e+15
2019-04-05,3.04937631e+15,2.55795045e+15,2.53048736e+15,3.02172666e+15,5.81160776e+15,5.78382147e+15,9.46118481e+15,4.80217555e+15,4.20602362e+15,3.60876198e+15,8.38235453e+15,3.62027276e+15,3.62027276e+15,3.34000333e+15,6.86687317e+15,4.29942091e+15,3.30145868e+15,2.61932714e+15,5.15374762e+15,3.45420383e+15
2019-04-06,2.77179687e+15,2.68667008e+15,2.41920771e+15,2.88661611e+15,5.34524142e+15,5.89049825e+15,5.56685797e+15,5.77414437e+15,4.31911065e+15,4.17615427e+15,7.65553117e+15,3.51697182e+15,3.51697182e+15,3.31292598e+15,9.08613968e+15,4.67749856e+15,3.65403953e+15,3.08125866e+15,6.1626961e+15,4.09990089e+15
2019-04-07,2.76096658e+15,2.58231016e+15,2.47755162e+15,2.51940741e+15,5.80998372e+15,3.90387053e+15,6.36708823e+15,4.93050327e+15,4.13732965e+15,3.35591618e+15,4.44375516e+15,3.88168836e+15,3.88168836e+15,3.39135101e+15,9.44475979e+15,3.89128923e+15,3.70006842e+15,2.92609626e+15,6.94954431e+15,4.07430235e+15
2019-04-08,2.63610651e+15,2.62212532e+15,2.53738883e+15,2.81332706e+15,5.80525282e+15,3.92569299e+15,8.78852905e+15,5.05624971e+15,4.25717829e+15,5.1712276e+15,7.19448683e+15,3.68685522e+15,3.68685522e+15,3.3451844e+15,8.50887084e+15,3.61864416e+15,2.63225177e+15,3.50493437e+15,5.14496334e+15,4.00312185e+15
2019-04-09,2.79389394e+15,2.66622174e+15,2.42616958e+15,2.47741176e+15,4.22969158e+15,4.53740478e+15,4.34682393e+15,4.95676431e+15,4.24458518e+15,3.3607499e+15,5.09654724e+15,4.14488181e+15,4.14488181e+15,3.4606495e+15,5.93441161e+15,4.07459923e+15,2.78870884e+15,-1.267651e+30,4.84920115e+15,4.14442279e+15
2019-04-10,2.8575263e+15,2.63222466e+15,2.52607911e+15,2.72673327e+15,4.90277872e+15,1.08642465e+16,8.04290179e+15,4.51605342e+15,4.22158966e+15,5.01723369e+15,4.0550566e+15,4.10721038e+15,4.10721038e+15,3.4782849e+15,,4.1598138e+15,2.9119693e+15,2.99578667e+15,5.15737955e+15,4.15740352e+15
2019-04-11,2.84788812e+15,2.74330916e+15,2.42243994e+15,2.90823859e+15,4.69496726e+15,6.57538931e+15,6.29969965e+15,5.13636803e+15,4.54237942e+15,3.73811727e+15,5.59593383e+15,4.23384186e+15,4.23384186e+15,3.44642993e+15,1.49920891e+16,5.46019783e+15,2.94522121e+15,4.64875127e+15,7.32273509e+15,4.26670883e+15
2019-04-12,2.95125108e+15,2.55636776e+15,2.41246219e+15,2.38230454e+15,5.48902135e+15,6.58342251e+15,7.10378947e+15,4.63737175e+15,4.31215468e+15,5.00369381e+15,7.39632345e+15,4.156191e+15,4.156191e+15,3.48389601e+15,5.21401621e+15,4.91553853e+15,3.15406077e+15,4.3405675e+15,4.13090062e+15,4.00669231e+15
2019-04-13,2.79752829e+15,2.68114461e+15,2.3944134e+15,2.52364521e+15,4.37845824e+15,6.44505692e+15,1.08436628e+16,5.6215211e+15,4.82439557e+15,4.47396006e+15,6.5318974e+15,3.88467498e+15,3.88467498e+15,3.42694635e+15,1.16757559e+16,4.41240244e+15,3.11174917e+15,4.57362155e+15,5.24657152e+15,4.00353256e+15
2019-04-14,2.88705662e+15,2.66465516e+15,2.36000051e+15,2.39986398e+15,5.15136659e+15,3.39888223e+15,8.58552688e+15,4.83998845e+15,4.82918821e+15,4.61884756e+15,5.70472964e+15,4.13658286e+15,4.13658286e+15,3.43594189e+15,5.79317e+15,4.14906269e+15,3.14661196e+15,3.56632932e+15,3.73874219e+15,3.7800944e+15
2019-04-15,2.59575636e+15,2.83976741e+15,2.43794826e+15,2.71639663e+15,5.63123953e+15,6.41403115e+15,8.76518483e+15,5.38402229e+15,4.96539934e+15,6.47363509e+15,6.99114966e+15,3.68377949e+15,3.68377949e+15,3.54033913e+15,1.08894891e+16,3.98659321e+15,3.10550751e+15,5.82062075e+15,1.10221477e+16,4.01836791e+15
2019-04-16,2.83905713e+15,2.74082613e+15,2.29126358e+15,2.27403942e+15,5.77354898e+15,4.40262065e+15,8.33637261e+15,4.66851778e+15,4.16213684e+15,5.13343242e+15,5.75842049e+15,3.99745196e+15,3.99745196e+15,3.53357965e+15,1.11390836e+16,4.9198641e+15,3.08336239e+15,4.24509467e+15,9.55070589e+15,4.06414528e+15
2019-04-17,2.71356222e+15,2.79216817e+15,2.43242225e+15,2.81904124e+15,6.04322407e+15,4.57224341e+15,7.65725238e+15,4.46208206e+15,4.50765139e+15,5.97834268e+15,6.73600444e+15,3.90491528e+15,3.90491528e+15,3.67600238e+15,1.06449379e+16,4.2207363e+15,3.11133337e+15,4.76945488e+15,9.17258556e+15,3.76090502e+15
2019-04-18,2.6805511e+15,2.82658374e+15,2.3755142e+15,2.59457578e+15,4.82337605e+15,5.40084836e+15,7.33576602e+15,5.10089697e+15,4.22889728e+15,4.65218348e+15,5.72335907e+15,4.00727535e+15,4.00727535e+15,3.82156553e+15,7.58601766e+15,5.24237212e+15,3.0884326e+15,6.41988733e+15,7.40947518e+15,4.02889058e+15
2019-04-19,2.78551097e+15,2.65259355e+15,2.42682349e+15,2.69359491e+15,4.77930754e+15,6.84451464e+15,6.0033555e+15,4.45420026e+15,3.91014762e+15,5.63555061e+15,5.74956266e+15,3.85837072e+15,3.85837072e+15,3.9926628e+15,,5.12149563e+15,3.34243401e+15,5.52516028e+15,6.44229579e+15,3.5980047e+15
2019-04-20,2.88344831e+15,2.68214534e+15,2.41762152e+15,2.54319482e+15,4.37888988e+15,6.82627392e+15,6.20052242e+15,5.26291817e+15,4.06619962e+15,5.25721875e+15,5.59223479e+15,3.77351854e+15,3.77351854e+15,4.04830383e+15,8.70809612e+15,4.70102854e+15,3.03377672e+15,5.01191545e+15,6.33960903e+15,4.15286965e+15
2019-04-21,3.09978286e+15,2.68887662e+15,2.53757459e+15,2.7587136e+15,4.85840258e+15,4.99166199e+15,4.30705226e+15,4.66476989e+15,3.84623126e+15,5.44205642e+15,5.8434077e+15,4.16371524e+15,4.16371524e+15,4.09298653e+15,4.12854859e+15,4.91925905e+15,3.66223728e+15,5.05077363e+15,4.62751266e+15,4.61872784e+15
2019-04-22,2.87225159e+15,2.78461171e+15,2.50484372e+15,2.68393875e+15,4.7793274e+15,5.14282874e+15,4.37865366e+15,5.74416979e+15,4.1019928e+15,4.92858772e+15,5.33189159e+15,3.70982444e+15,3.70982444e+15,4.14190433e+15,9.14358916e+15,3.97759149e+15,3.02948605e+15,3.9205103e+15,6.69932327e+15,4.1368419e+15
2019-04-23,3.01467244e+15,2.74193853e+15,2.38209033e+15,2.4539752e+15,4.59251511e+15,3.73905116e+15,6.48121195e+15,5.11984422e+15,4.55235985e+15,5.81399415e+15,6.62874945e+15,4.22517998e+15,4.22517998e+15,4.30529589e+15,7.30822401e+15,4.82866691e+15,3.34174897e+15,-1.267651e+30,5.70730985e+15,4.23101067e+15
2019-04-24,2.6907197e+15,2.84603995e+15,2.47089656e+15,2.44878339e+15,4.75206456e+15,5.61567887e+15,6.85469318e+15,5.25159878e+15,4.62626658e+15,5.47254371e+15,3.45780811e+15,3.92701208e+15,3.92701208e+15,4.06388034e+15,1.11420224e+16,4.79702052e+15,3.68093622e+15,5.65900703e+15,6.87046108e+15,4.15607423e+15
2019-04-25,2.58321533e+15,2.7864964e+15,2.36040558e+15,2.21155154e+15,4.2776057e+15,5.42320903e+15,6.02273815e+15,5.36210614e+15,4.65695573e+15,4.99955614e+15,5.24578286e+15,4.13237218e+15,4.13237218e+15,4.09478585e+15,4.39811953e+15,5.15732855e+15,4.0650126e+15,-1.267651e+30,6.03159491e+15,4.36349887e+15
2019-04-26,2.58651789e+15,2.72806417e+15,2.49747194e+15,2.70621031e+15,4.84136713e+15,6.42342853e+15,7.92121785e+15,4.96686393e+15,4.41575761e+15,5.21391689e+15,5.96866612e+15,4.00896811e+15,4.00896811e+15,4.08320125e+15,,4.61994868e+15,3.68909317e+15,3.98418776e+15,7.30870505e+15,4.57472912e+15
2019-04-27,2.39394713e+15,2.81193549e+15,2.33376846e+15,2.6043114e+15,4.53323222e+15,4.9215735e+15,7.37651775e+15,5.51597764e+15,4.58074744e+15,4.00424096e+15,4.10003967e+15,3.96177957e+15,3.96177957e+15,4.21373067e+15,7.46379417e+15,4.51118293e+15,3.54834146e+15,3.42359843e+15,4.84344858e+15,4.34865063e+15
2019-04-28,2.61551026e+15,2.72382477e+15,2.31787762e+15,2.54589636e+15,4.48537501e+15,4.94102648e+15,8.55755591e+15,4.96057556e+15,4.70879491e+15,5.30690025e+15,4.7060923e+15,3.98267861e+15,3.98267861e+15,4.24991685e+15,4.32590475e+15,4.01951333e+15,3.77142662e+15,3.77434183e+15,3.58264429e+15,4.26661004e+15
2019-04-29,2.63228157e+15,2.68842431e+15,2.43530014e+15,2.7591686e+15,4.86928173e+15,6.76884913e+15,7.11363139e+15,5.70201845e+15,4.68606541e+15,5.90252846e+15,4.20189965e+15,3.68497537e+15,3.68497537e+15,4.2703515e+15,,4.33256571e+15,3.85867647e+15,4.60247353e+15,7.54672569e+15,4.27995021e+15
2019-04-30,3.28960323e+15,2.53413969e+15,2.41910839e+15,2.87020316e+15,5.05861033e+15,5.07214109e+15,6.60368187e+15,4.92173456e+15,4.48015474e+15,6.71200309e+15,5.11900241e+15,4.35864958e+15,4.35864958e+15,4.41597827e+15,8.62140811e+15,4.65512339e+15,3.9653452e+15,4.0110356e+15,4.36330076e+15,4.37239643e+15
2019-05-01,2.94115307e+15,2.59550242e+15,2.53875409e+15,2.81331391e+15,5.08529926e+15,7.08315323e+15,6.90137088e+15,5.62372549e+15,4.39065541e+15,5.48645619e+15,3.66138016e+15,3.84148371e+15,3.84148371e+15,4.49564105e+15,8.31065166e+15,4.4317051e+15,4.09683509e+15,6.02119572e+15,4.44114704e+15,4.06826496e+15
2019-05-02,2.95245555e+15,2.57119264e+15,2.42765725e+15,2.34402591e+15,5.30859246e+15,5.2288725e+15,7.4474035e+15,5.03738407e+15,4.51858208e+15,6.22573012e+15,6.25775393e+15,4.01721096e+15,4.01721096e+15,4.46533442e+15,8.9038049e+15,5.19749615e+15,4.33122514e+15,,5.11274249e+15,4.33613268e+15
2019-05-03,-1.267651e+30,2.57412557e+15,-1.267651e+30,-1.267651e+30,5.16634046e+15,5.60046126e+15,6.92144341e+15,4.63620084e+15,4.26260982e+15,5.40183996e+15,7.19039641e+15,-1.267651e+30,-1.267651e+30,4.44421795e+15,1.14085326e+16,4.38539622e+15,4.28562359e+15,4.5113907e+15,4.30998196e+15,4.08469053e+15
2019-05-04,2.78828606e+15,-1.267651e+30,2.48185786e+15,2.50672572e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,3.91027835e+15,3.91027835e+15,3.83585945e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,4.04435649e+15
2019-05-05,2.69879343e+15,2.67321127e+15,2.44269849e+15,2.51097962e+15,4.84782837e+15,6.59230021e+15,8.5043826e+15,4.84136069e+15,3.90742918e+15,5.37168822e+15,5.9548476e+15,4.0229348e+15,4.0229348e+15,4.48755873e+15,8.83837966e+15,4.39390509e+15,5.09672119e+15,4.85500204e+15,4.75734844e+15,4.3072603e+15
2019-05-06,2.80107083e+15,2.76021523e+15,2.43163519e+15,2.38848822e+15,4.66394257e+15,4.7214495e+15,7.5943848e+15,5.61196372e+15,4.71249341e+15,4.89632016e+15,6.2600367e+15,3.89468332e+15,3.89468332e+15,4.38191193e+15,8.17439651e+15,4.92651754e+15,5.06441337e+15,4.28069968e+15,5.87784099e+15,4.58710882e+15
2019-05-07,2.99916895e+15,2.63503572e+15,2.5230321e+15,2.71338022e+15,5.03051803e+15,5.80614295e+15,7.3554155e+15,4.86719975e+15,4.62680828e+15,5.34252646e+15,7.23816933e+15,4.46364569e+15,4.46364569e+15,4.41051963e+15,6.94558006e+15,4.8861878e+15,5.33885051e+15,5.88421633e+15,6.2858661e+15,4.90160995e+15
2019-05-08,2.62005595e+15,2.64830717e+15,2.36780473e+15,2.45197455e+15,4.54485064e+15,4.57978215e+15,8.47210968e+15,5.63556027e+15,4.41462616e+15,4.1805789e+15,6.90790353e+15,3.7037927e+15,3.7037927e+15,4.30881561e+15,9.15920566e+15,4.60570281e+15,5.15416101e+15,3.83756831e+15,5.69555398e+15,4.51464199e+15
2019-05-09,2.81481768e+15,2.524767e+15,2.3282803e+15,2.25999783e+15,5.72001704e+15,4.68380303e+15,6.77390109e+15,4.75565891e+15,4.63729874e+15,5.22144811e+15,5.57571581e+15,4.46492318e+15,4.46492318e+15,4.25150223e+15,9.09206996e+15,4.82454213e+15,4.81555116e+15,3.84102254e+15,5.23154773e+15,4.31674949e+15
2019-05-10,2.73368816e+15,2.52975855e+15,2.39252281e+15,2.79413285e+15,5.39626187e+15,4.38884964e+15,6.75236988e+15,5.28385882e+15,4.36652387e+15,4.61784898e+15,7.44225222e+15,3.95134334e+15,3.95134334e+15,4.24304812e+15,9.43318485e+15,4.24760347e+15,4.61762564e+15,4.18622033e+15,5.59058874e+15,4.58051659e+15
2019-05-11,3.20753607e+15,2.52288902e+15,2.36040987e+15,2.25606874e+15,5.34041656e+15,5.10448381e+15,6.33741269e+15,5.44210796e+15,4.72597263e+15,4.34427862e+15,6.45080036e+15,4.10122347e+15,4.10122347e+15,4.2657234e+15,1.13862783e+16,4.15925224e+15,5.14502991e+15,-1.267651e+30,6.1219127e+15,4.13865116e+15
2019-05-12,2.82404112e+15,2.69437982e+15,2.40133796e+15,2.76084444e+15,5.37916039e+15,5.39361617e+15,7.16037942e+15,5.27217436e+15,4.40804117e+15,5.05764987e+15,6.63199537e+15,4.14798278e+15,4.14798278e+15,4.26339768e+15,8.10229206e+15,4.56188502e+15,6.46265447e+15,3.64940526e+15,5.32316797e+15,4.06243186e+15
2019-05-13,2.76573023e+15,2.67039726e+15,2.45256081e+15,2.81254135e+15,4.77326291e+15,4.59764331e+15,5.39342236e+15,5.70157982e+15,4.77100161e+15,4.26969598e+15,6.7344647e+15,3.89706247e+15,3.89706247e+15,4.25061612e+15,7.06106582e+15,4.65184633e+15,5.36943175e+15,4.59522309e+15,6.54147464e+15,4.3502446e+15
2019-05-14,2.76474239e+15,2.6483783e+15,2.44066107e+15,2.56806134e+15,5.21268423e+15,5.91789317e+15,7.08711641e+15,4.85173089e+15,4.785277e+15,5.60175727e+15,5.74949663e+15,4.12526616e+15,4.12526616e+15,4.22302364e+15,4.13942371e+15,4.53239416e+15,4.69299426e+15,5.21038965e+15,5.01899731e+15,4.44944331e+15
2019-05-15,2.66424391e+15,2.83098152e+15,2.55610764e+15,2.75690917e+15,5.0248476e+15,5.67658258e+15,5.25539661e+15,5.73906683e+15,5.16490433e+15,6.40371517e+15,6.56230738e+15,3.49299114e+15,3.49299114e+15,4.45248039e+15,1.08006122e+16,4.68410475e+15,4.74889917e+15,5.21056359e+15,6.62367387e+15,4.52994335e+15
2019-05-16,2.98206908e+15,2.82282082e+15,2.33968719e+15,2.19099959e+15,4.95784288e+15,4.55111861e+15,5.67356375e+15,4.89019769e+15,5.33894875e+15,5.88095537e+15,7.25146655e+15,4.12482995e+15,4.12482995e+15,4.30572887e+15,9.82231962e+15,5.19024732e+15,4.86018929e+15,4.19370593e+15,5.61668496e+15,4.46589975e+15
2019-05-17,2.57327275e+15,2.80115432e+15,2.38026363e+15,2.4572128e+15,5.07866246e+15,6.29345531e+15,7.54133765e+15,5.51942221e+15,5.02108574e+15,4.65483616e+15,6.59112446e+15,3.75264365e+15,3.75264365e+15,4.29732496e+15,7.04615584e+15,4.43876951e+15,4.51508705e+15,4.80310166e+15,5.991372e+15,4.33501626e+15
2019-05-18,2.77507796e+15,2.7623466e+15,2.34409973e+15,2.28451968e+15,4.63028989e+15,4.62975463e+15,7.10732369e+15,5.22074857e+15,4.86412133e+15,5.207985e+15,5.44398486e+15,4.26237037e+15,4.26237037e+15,4.21091586e+15,5.61472001e+15,5.15993559e+15,4.72057976e+15,,6.54097588e+15,4.61829673e+15
