,Argentina,Australia,Brazil,Chile,China,France,Germany,India,Iran,Italy,Japan,Mexico,Portugal,Russia,SouthKorea,Spain,Sweden,Switzerland,UnitedKingdom,US
2019-04-19,49.8714066,34.1329765,60.1196136,64.7334137,46.0706139,47.2431526,47.3290825,36.3957367,34.122776,58.163063,64.5741425,35.6736069,35.6736069,59.790062,67.0726547,55.8259659,71.7266693,56.3699799,60.4528275,49.2747803
2019-04-20,46.9233131,36.0770569,59.2321701,48.1658707,46.0936546,47.0995064,43.5870781,35.1017914,33.1576843,51.4469109,57.9512672,26.6526527,26.6526527,60.0725975,64.43116,48.8978767,66.7192764,45.9277573,58.1061592,48.4191017
2019-04-21,47.6099091,37.5592613,61.6862335,57.1101646,43.5196152,45.2807426,38.1418877,35.2755737,29.42383,45.5149574,64.2144699,38.2269516,38.2269516,58.0364799,62.7430458,60.1225624,70.798851,34.8982773,60.2999763,51.372612
2019-04-22,51.2251091,37.044075,60.0608521,48.1750565,43.6793671,39.960247,38.1944733,33.8689423,43.2296028,50.9567146,60.5603371,31.7595959,31.7595959,56.8839455,57.098484,53.8746834,70.1669235,45.2636375,53.7846222,52.4272652
2019-04-23,49.8820686,39.3850479,64.1925812,52.2901726,44.1394539,53.516449,52.2977943,36.8575058,35.7368774,67.1840439,56.5665779,35.6236267,35.6236267,56.5527725,64.7514725,58.7740097,68.8920441,54.0578003,50.8626251,53.9319801
2019-04-24,59.4316597,38.0319176,66.5514908,62.9010544,42.2528839,55.5204582,44.3089294,30.3249283,33.1433945,55.7274017,72.6472244,33.4616089,33.4616089,57.7987251,69.0202942,64.3167343,63.9884605,43.6584892,71.476059,50.938591
2019-04-25,60.9810905,41.403965,60.258728,57.7260475,43.0148582,58.8433952,40.8833351,41.6187172,26.4442024,53.394619,74.0802994,26.8562412,26.8562412,56.6784744,77.0210266,57.2209587,62.6384125,53.7495346,69.6509705,47.5701065
2019-04-26,64.926918,40.9294853,59.8499336,61.616745,42.8292465,59.978096,55.3712692,29.7129402,27.3972111,55.9932671,74.0910339,36.699585,36.699585,55.6582222,74.4020309,49.9303131,67.7968674,53.0967445,75.6522903,47.6132202
2019-04-27,53.4622459,38.7915344,56.846714,52.2650871,45.2731895,56.6372566,61.867794,36.4833488,26.1439171,55.5966377,65.964798,28.4177399,28.4177399,57.3318596,43.0226822,47.1986122,66.2182846,60.113205,75.1178589,44.2690201
2019-04-28,54.21735,36.0524063,61.6393127,66.1569138,46.1956635,60.8102455,66.2735367,25.5624619,31.9571667,59.0417252,64.6174011,39.1278458,39.1278458,58.8514252,62.4916115,45.6670494,67.2594147,65.685997,67.0479736,48.7425117
2019-04-29,48.5516663,36.4703522,59.2194099,49.8005867,43.3432312,55.5416603,63.0756226,30.8830719,30.0456429,62.056778,59.76194,30.6840267,30.6840267,59.0873642,75,46.0652161,60.9271126,66.8946609,69.1247787,52.0648651
2019-04-30,46.1009941,38.3110161,61.298542,52.2580376,40.3445091,53.3729477,48.7093849,32.5790634,26.8356133,58.4478455,62.7733498,41.1601562,41.1601562,58.9376335,59.6059914,44.8443527,59.3489876,65.0907898,62.0856094,56.2332916
2019-05-01,48.123085,43.3091431,62.2582054,47.8734169,39.4843483,45.6970253,52.4166832,33.2001686,26.557272,59.929821,63.8176537,30.2093449,30.2093449,60.6034584,52.4572716,46.6694603,60.4192657,41.3126411,67.8828659,54.7410316
2019-05-02,46.7038536,40.8270378,64.6095734,49.6740074,40.9811401,56.6583328,47.587574,41.4881172,22.1844807,58.8450737,62.8805466,29.4457073,29.4457073,59.837925,49.3320312,54.0018959,67.775795,57.5045815,66.8717575,51.6022911
2019-05-03,54.2814674,44.5074806,62.9904137,53.0494385,39.2132492,57.0483818,49.0953178,32.1739616,24.1045532,52.569664,55.2398262,35.3348274,35.3348274,60.0513191,46.1991463,52.8166924,64.734726,63.2942162,63.7933235,51.2997246
2019-05-04,55.9524956,40.3104362,60.072979,51.9800224,45.28685,56.1665649,57.5937042,43.2173576,23.0924816,67.3850098,51.9468269,30.613203,30.613203,58.6846085,39.7765694,44.2225609,63.5677567,58.1013489,62.1909523,47.4694481
2019-05-05,55.9272461,37.9289818,60.5224609,61.6712112,46.8155403,54.3877373,51.4649811,29.4163589,29.3658886,62.9289131,52.3189659,42.3247604,42.3247604,59.1435051,43.0357475,42.3060265,63.0065193,54.2929955,68.4825058,49.5889206
2019-05-06,56.4467926,34.6013832,56.6493683,50.9025383,42.9535904,48.028656,56.027813,28.5137882,25.070507,61.0645561,57.6844635,34.2690353,34.2690353,59.4134483,69.0787888,41.3340302,69.7085876,52.0537453,68.9338913,49.3495941
2019-05-07,59.3553162,35.7740059,57.8955574,62.2807846,43.5516624,45.3655663,45.930912,25.6518974,25.1954288,55.2490349,56.6577568,49.1137505,49.1137505,59.0933723,38.2529182,48.9799728,69.3737488,41.7057266,68.5671997,52.3643875
2019-05-08,65.3262329,35.0881424,57.5321274,56.6491013,44.1906815,60.5336113,55.9517746,31.7528172,29.3195,58.2176628,54.2558174,28.0973473,28.0973473,60.784996,53.4659004,52.335331,64.9703674,98.5,73.5954437,54.906559
2019-05-09,55.1225052,36.070343,60.021843,59.7746887,41.1600266,61.8590698,63.6945305,29.095871,26.4784412,64.0693741,58.1094971,35.5317497,35.5317497,59.6065102,40.9024582,58.2413177,65.1115646,70.7220459,65.8904572,52.9677238
2019-05-10,54.0792618,39.6756439,60.8540993,50.6882935,39.3830528,59.8670845,60.6344719,31.8832855,33.0584679,63.7543602,53.6190758,38.3097954,38.3097954,56.7539215,43.7303123,50.843235,66.7798462,74.0581055,69.8733826,53.7233963
2019-05-11,46.9539986,37.9501648,58.3622551,51.4412079,40.069519,63.3642731,55.0710678,42.8991661,26.125349,63.835453,52.1917534,35.9572296,35.9572296,56.6091881,41.6342125,44.9106216,70.7598648,63.370224,69.6154633,50.9557838
2019-05-12,48.806736,35.6304092,62.4560432,61.0494385,41.1240273,49.2668419,53.6977158,33.1061287,22.8270168,62.4430008,59.624588,39.2415199,39.2415199,56.9505157,47.8968658,35.6177139,73.3012695,56.1989975,60.4172935,46.0302391
2019-05-13,42.0034523,34.025631,58.5014801,49.5391579,44.6039925,48.7857056,41.9948578,40.3806725,25.3625088,69.981575,56.4277611,34.5574379,34.5574379,57.7893562,51.1817741,31.4925232,69.5915604,61.6497269,68.527298,43.3409653
2019-05-14,52.3117065,35.1716461,61.9600258,62.527195,42.7954216,45.7280884,45.3086891,34.4967804,27.3033009,63.4220238,61.8634567,43.6381721,43.6381721,59.8053894,61.9699554,37.9331818,68.2455368,46.6569519,68.4224625,44.879509
2019-05-15,48.6897392,36.0086212,60.2521515,40.0062103,41.8055916,44.763752,49.4115372,39.2783165,26.3386269,70.1891556,64.7410507,35.7060623,35.7060623,60.113102,69.3376541,31.7438736,61.2555771,68.2818451,60.4494095,45.5314789
2019-05-16,49.8175507,40.6891556,61.102623,50.8377686,41.4444237,47.8731804,62.903511,38.269104,26.736536,67.4759521,59.5310555,44.9419556,44.9419556,57.7734642,52.4073296,41.3878899,62.9234314,74.927124,60.8940315,50.0540924
2019-05-17,52.1000328,41.0699463,62.284771,54.3216858,43.2668152,54.1831207,59.4646149,37.6479263,26.6863651,60.6940689,62.7945328,34.8665085,34.8665085,58.4721451,37.3145332,47.6657562,57.8305817,54.5227852,65.76577,53.2389069
2019-05-18,49.9333611,41.2463722,59.5022011,56.2692871,46.6554337,63.5912476,49.1738281,42.4742203,26.4799061,69.4755936,60.9630585,32.4685097,32.4685097,58.8512344,72.7618866,51.4485741,59.5609093,72.5971756,76.9559402,51.3404808
2019-05-19,53.2957458,42.8873482,58.3533325,56.2716942,42.754406,67.4382553,46.7679329,32.7098274,25.5572128,66.5216293,60.4662666,35.0598679,35.0598679,58.3801804,70.5928421,48.2033577,62.6270599,70.6526184,73.9622498,52.3762703
2019-05-20,52.1912003,39.6754341,55.1023483,53.1493988,39.5628395,64.9471893,59.9944992,40.5679855,25.5686131,67.9321442,63.9455414,31.1599483,31.1599483,55.358078,45.1521721,45.879734,63.5318909,78.2006073,72.6149521,53.1524963
2019-05-21,57.0498352,38.0160561,59.8812828,62.7260399,34.8636894,55.6419411,57.2458649,31.328764,33.4341583,58.9357109,53.2793503,36.1512604,36.1512604,55.4673271,41.5390205,48.2849731,66.3107758,62.5113907,64.8746109,53.2670021
2019-05-22,52.6553917,36.2575493,55.5699883,46.4168663,36.2662888,46.9493828,58.1762047,39.1877594,35.9752922,61.4376106,50.5271721,31.5855141,31.5855141,56.2056618,42.2873497,41.7726326,62.9456367,62.4316597,63.2516174,54.3829918
2019-05-23,47.7364731,37.8192062,61.0135384,56.6068687,37.1297455,43.826725,43.3793221,38.6641922,32.0071297,57.4544716,51.0270767,46.4853973,46.4853973,58.1193161,48.764801,39.910717,60.6604385,46.7609634,63.4131355,56.666851
2019-05-24,44.6014137,36.1942902,55.7583542,49.6822281,38.9491692,49.4914284,42.9990654,42.5446472,24.6965866,58.5768585,53.2374001,34.8061676,34.8061676,57.9324837,53.8200607,46.1388359,68.8719864,49.0016747,60.305603,53.3340683
2019-05-25,49.3265762,38.1752663,60.6737556,59.0662766,42.0195999,57.3620033,49.5016899,40.7490082,20.9985695,58.0870514,51.5059776,36.4016113,36.4016113,56.2511482,44.2754822,56.0921402,65.1407013,64.7899399,65.9443283,48.3303528
2019-05-26,53.5726471,36.8831978,58.1512756,57.7275658,46.1959076,53.4002571,52.7421608,32.9524536,20.0161438,60.0013924,52.7561073,40.1569862,40.1569862,56.2600708,38.9095306,42.6309814,65.5128632,62.833519,67.1398697,50.9580345
2019-05-27,52.0153236,38.8309059,57.4410744,62.1119766,40.8453789,50.876976,47.0333328,39.1300735,18.0561867,64.1707153,53.9325943,37.4620285,37.4620285,57.3097839,68.9841461,43.5911217,63.2518997,50.1107903,64.401741,53.0304146
2019-05-28,57.9315872,40.3445015,59.7855492,65.7328415,41.9552002,55.1930351,55.4035378,29.9418926,21.9788704,64.7699509,66.7302628,42.5801544,42.5801544,55.3985748,49.1516876,40.0225754,64.4934769,54.8583069,64.2898407,52.9191933
2019-05-29,57.376442,40.3705292,55.0918961,58.0877571,41.8192406,52.1034546,50.0014648,36.7630196,22.5123672,61.4394531,51.0996666,35.7169762,35.7169762,55.8314819,38.1459122,38.650795,60.5417137,55.3031006,70.2423172,48.4503021
2019-05-30,64.5174561,41.6944885,57.7845612,73.4510727,43.2785034,55.1424446,51.0306854,31.6219082,23.9823704,57.6274872,53.5122414,48.0089149,48.0089149,55.6600952,42.3857613,37.9358635,60.7564201,54.5211945,67.8234634,47.0897331
2019-05-31,59.7505302,38.6026459,54.859005,56.4569511,40.3475189,49.9792404,58.209404,37.0809021,26.7398891,60.3526077,69.2066727,43.3527107,43.3527107,56.1903229,86.8345032,33.0780144,59.671917,55.3371124,66.5641861,47.4978485
2019-06-01,57.0238762,41.4805641,57.4751053,64.6783981,36.3318787,45.7622795,43.7381668,38.9773521,25.2131138,54.7493629,59.8614159,49.4828186,49.4828186,56.615139,48.0047226,39.3022194,69.2814941,48.1006699,65.4020081,47.6361427
2019-06-02,48.5208435,41.6895561,56.2143097,51.6563148,36.5092697,41.930603,43.0190964,36.1230278,23.3903637,56.7563972,56.9841309,45.9863853,45.9863853,58.1454811,47.3646393,33.7940483,60.7236481,44.6169357,63.9505844,47.0319977
2019-06-03,46.0842476,41.5462418,59.0766754,48.4678345,38.6845055,50.4110146,40.3865967,47.9433708,19.4607315,56.2554474,60.4753838,46.0244217,46.0244217,57.8343353,50.6943855,39.3904266,64.8312454,46.1596603,64.9466095,43.816555
2019-06-04,52.9775085,38.6360283,56.4564056,47.7601891,42.4320755,43.5098686,45.0957451,39.5027695,18.4401569,55.001152,62.8362656,51.5174408,51.5174408,57.2240982,52.0135307,40.3693008,62.1262283,40.6845741,76.8716125,45.4806557
2019-06-05,53.993679,37.7480354,53.6079254,51.6638222,41.2111702,50.5900269,41.2901764,47.9296608,16.0054092,54.2134132,66.8882828,43.5523376,43.5523376,55.9894295,50.9080467,45.5196114,59.1878853,47.8508759,82.3140411,45.4957504
2019-06-06,59.5201874,34.8295097,56.8148384,72.9702759,42.3417778,50.9957542,54.290863,40.4640961,17.2691326,58.0670204,61.8865471,48.9399338,48.9399338,54.0917168,59.4535751,40.4515419,53.7779503,69.4248199,65.4913635,46.0231056
2019-06-07,50.5842323,34.7411118,53.6052818,53.6983871,43.7292824,51.6985474,45.5151634,42.1126556,17.3910465,52.1077881,64.9753113,38.6842499,38.6842499,51.7824936,75,40.3989677,58.8653755,47.9932404,67.190239,45.9095764
2019-06-08,52.928688,53.0834236,54.3864632,64.9455566,43.381691,46.7819214,48.672226,39.3947563,18.1537914,50.6818085,71.4269867,43.4616699,43.4616699,51.0788612,58.7159767,42.0179558,60.1505661,42.1479378,66.9992676,46.6171188
2019-06-09,55.6102371,44.0265656,54.6669884,48.7967987,44.2394676,50.3053322,42.5265656,38.1854172,20.5990143,48.7920494,62.7832527,37.6855583,37.6855583,50.5286636,56.2923431,40.7909431,67.0084763,43.8009872,68.2791672,46.3408546
2019-06-10,54.4790611,47.9451752,53.6109848,57.3493042,43.7766647,62.639843,54.4024162,35.7942619,22.2298775,50.2950859,66.6172562,47.1246223,47.1246223,51.7554893,71.7482376,47.6611252,60.9993973,65.0687256,72.9391785,42.3105164
2019-06-11,59.7356873,45.9728928,55.2338829,58.4728546,44.115078,59.8872223,57.4216194,39.9363022,21.7701283,51.6205864,66.5275803,48.000061,48.000061,51.6805992,62.5068703,46.6313248,62.2217865,61.3786125,76.298439,43.5875854
2019-06-12,57.6738281,45.6260948,52.628685,57.1285057,44.3011322,55.804409,58.0756035,51.4197731,14.188694,51.8452644,66.880043,36.6508408,36.6508408,51.0622597,57.9585266,45.1510696,58.7386169,62.1103325,65.0194092,42.1673889
2019-06-13,63.7279434,46.5550766,55.6373749,66.3212433,44.6171722,47.8811378,49.2444687,48.6513519,15.2243996,48.6142807,63.8650589,46.1128845,46.1128845,50.3746147,52.3812294,45.4098892,62.2984657,46.4489861,71.4881821,43.4573441
2019-06-14,63.2811966,43.516716,51.2732391,58.9203453,41.4826851,52.2854118,40.4228363,51.2301025,13.9900951,44.7010536,57.770401,39.7150307,39.7150307,49.7050934,55.9348259,43.2247124,57.5562706,47.6994514,66.4719772,42.1808395
2019-06-15,64.9651413,42.6735268,51.529232,72.6467285,43.6549568,59.1799736,51.2307816,42.0164223,15.7949743,52.6531754,61.7748222,47.6599388,47.6599388,50.3109894,64.0364227,40.5401497,52.8888931,55.7595139,70.6844635,46.623497
2019-06-16,66.9268875,41.1529121,51.3190193,54.9287338,42.9726753,51.1928062,56.9692001,49.6478691,14.3147564,51.7842827,69.8887939,37.8335609,37.8335609,48.4634552,78.1153259,36.5898094,49.4379082,53.6522064,66.799202,47.5862427
2019-06-17,63.8602524,41.2771759,51.0775414,63.9081688,46.4359398,46.0180779,46.3321686,51.2806206,14.5404615,51.426712,62.230442,42.7564125,42.7564125,48.6667976,58.341259,34.8525772,55.3207436,50.1541023,67.2086258,48.3786545
2019-06-18,56.8866425,42.201046,55.0449142,54.3471222,48.0048752,40.8800163,42.533783,51.3103065,16.2432919,56.2485237,62.3855705,42.0358849,42.0358849,51.4226799,65.9538651,37.3706131,57.0327873,48.7944412,69.2228241,48.2544708
2019-06-19,52.1447372,41.2266541,51.5067558,55.546402,48.3803558,51.362793,40.9624062,53.7486343,16.4803867,52.9996033,66.4644775,37.7064018,37.7064018,50.9719505,67.9520035,44.1469727,55.7380333,45.5312576,69.4600372,45.5036812
2019-06-20,55.1394844,38.2792702,51.0668869,54.9345703,50.6291275,52.9786568,53.1805382,50.3622742,19.4299717,52.1390114,67.2513428,42.5095482,42.5095482,51.3953209,52.7126389,47.4917564,61.6115761,52.601368,64.9371262,45.1990204
2019-06-21,57.5138321,37.0283585,49.2643661,55.995533,48.6698799,51.8694458,48.5149345,58.2262192,18.1408501,51.3639297,62.3051262,37.6178589,37.6178589,51.5178185,53.1704826,46.7963943,58.5782852,59.527935,59.8226585,46.3299561
2019-06-22,59.1252861,36.6100769,54.032196,74.2885818,47.932888,50.390831,49.5685425,53.4080658,19.6614075,53.276825,65.2382431,48.5301056,48.5301056,52.439167,62.0171394,38.0748558,57.1783028,51.9803848,60.5175819,48.3119278
2019-06-23,54.9244652,34.6652107,53.0149155,48.4421158,47.5608826,45.9370537,49.0758171,55.0262642,16.8479691,53.743618,65.2985077,36.5231895,36.5231895,52.6615143,72.936409,39.3422546,55.7058868,57.2902107,61.417366,47.0374336
2019-06-24,59.8816261,40.1170959,51.4719734,74.5235901,49.3205261,45.9403954,43.8948441,59.5583839,15.0961161,51.5903358,66.696846,42.6885109,42.6885109,51.9593506,58.7517586,44.4884644,57.2427139,36.9446106,69.4784698,44.476696
2019-06-25,52.7463036,37.5803452,50.955986,57.5819397,49.2535934,49.663578,42.6958733,56.2798996,14.936986,54.4195824,64.5467072,42.7590599,42.7590599,51.6328506,60.4763756,41.5492287,56.226532,37.0028801,73.8866577,41.6817894
2019-06-26,52.0046349,40.3848038,52.8381233,61.441082,52.5732193,47.4678574,46.2849617,54.6218071,15.3749008,51.3928719,63.1589355,40.0687714,40.0687714,49.953125,62.7628403,43.9115295,62.5837936,37.2239761,77.1873474,43.5235443
2019-06-27,56.2228355,40.6406479,54.9650269,56.588131,50.9823647,41.0961609,44.8224297,51.7453117,18.2703362,49.0728378,67.4575195,45.0266838,45.0266838,50.5827866,59.6475601,39.1176376,55.4718781,33.1325874,73.3040466,45.3314705
2019-06-28,61.2801704,45.387413,48.7668037,64.8408356,46.8439369,42.8445702,41.394249,53.6358452,16.3503227,50.5991592,64.2253952,38.3621521,38.3621521,48.4013062,64.6803436,38.8165932,56.1834946,39.2115707,73.5215683,44.9475327
2019-06-29,63.9190826,42.0091667,51.7699928,68.9307709,47.1840744,38.3192139,36.5051613,50.6859016,16.3307858,47.6084595,67.3145294,46.6857185,46.6857185,48.9647179,66.2458878,33.282814,61.2281685,37.3359642,64.1429138,45.2436562
2019-06-30,54.1671829,38.4162369,46.881424,54.1717606,43.2488289,53.2718544,37.6937447,56.1537857,15.9158077,49.6766205,67.7730484,38.3568268,38.3568268,50.4102325,56.835228,35.4986038,54.7632942,44.6310806,68.3141479,45.4708519
2019-07-01,59.7072792,38.9155464,50.146183,73.0884247,44.6849213,52.9490852,47.0256538,55.0881805,18.2068634,48.3569946,67.2881165,49.1144867,49.1144867,51.271698,50.9634171,41.0711632,67.0445404,43.7295723,71.2584457,45.0638733
2019-07-02,54.5969887,37.8710518,48.6116829,56.3927345,43.3467941,51.2439384,43.9957161,56.8003235,23.0826054,50.5215797,64.9371338,42.5120201,42.5120201,52.7367058,72.4419479,40.4023323,61.6973763,59.173912,63.5893898,46.0667801
2019-07-03,59.3295441,39.7836914,53.3791847,67.0628662,43.4382553,47.8743439,43.8226738,61.8517303,22.8604336,50.4926758,74.9756775,46.3594894,46.3594894,53.7854805,56.347332,41.8889046,57.5962181,49.7047691,64.2217941,49.0931358
2019-07-04,52.0885658,38.984436,51.0064659,46.4399986,45.9528656,43.7307053,41.9092026,60.6772423,18.4203568,53.69561,63.4005966,44.4149246,44.4149246,53.6125107,54.4851837,41.1974335,70.457077,52.8908577,62.6450462,48.1463814
2019-07-05,48.9044113,47.5838318,55.1900368,54.5313225,48.2612762,39.0766258,44.3585014,63.3167648,16.8868656,49.9728432,61.1290207,43.2481575,43.2481575,54.0568542,52.0787926,46.8268013,67.5733795,39.5804405,67.3826447,45.8950081
2019-07-06,49.7469139,43.4328308,53.3490944,53.5423508,50.6986008,44.4558601,43.5088654,61.2365189,18.3048668,50.2307243,67.1197433,46.613678,46.613678,55.2978477,53.7147636,37.5952148,69.7672119,44.5858078,59.5285606,47.0244713
2019-07-07,55.6017303,44.4704857,49.7786255,53.8851242,44.4708939,49.2637558,51.5411415,62.422123,16.8273468,50.4288712,66.3587189,41.9036942,41.9036942,55.0148354,56.4601936,38.7398872,63.1847153,51.3935509,60.8967667,44.7277946
2019-07-08,58.5977859,44.2091866,52.8952255,73.6291656,47.7282677,43.9621811,47.3232765,60.189518,18.5603943,50.3152924,65.9655685,46.7336273,46.7336273,54.5995369,61.0158424,47.5688438,55.4103279,45.6087532,62.5648537,44.4952393
2019-07-09,56.928421,37.3081322,49.9353104,56.5915756,46.3401756,47.776432,48.3575516,57.8005486,17.3410587,53.3633308,63.7935257,39.8818245,39.8818245,54.3177872,66.0237961,45.2597504,52.2973251,54.2646103,71.4737091,43.1339722
2019-07-10,58.991581,38.5793686,52.2704697,67.2382126,49.6177368,44.3009567,44.1096344,61.2090683,22.2644424,53.1613922,71.8291397,48.073391,48.073391,53.0067787,66.7930222,40.854969,50.502285,40.1218109,66.6711197,45.4050446
2019-07-11,55.5204544,38.1514931,50.961956,54.539402,51.6684418,46.1199341,52.7909126,57.3315048,21.7899914,52.2791328,69.1681061,43.4723053,43.4723053,52.6542587,61.6569672,32.5067253,52.7797089,52.4685898,62.6171837,46.0358543
2019-07-12,57.7758598,41.2463837,47.6459274,57.7269669,49.9772339,49.1936951,48.8544922,62.2292633,18.934391,55.1914062,64.6282959,47.140976,47.140976,52.1846695,65.8645782,38.992794,54.5389442,52.9946136,63.2998695,45.8908119
2019-07-13,55.1110802,39.8384743,49.8454323,50.6215057,48.6963654,40.5171738,57.9986839,55.3659019,20.3797207,54.2176933,65.2445526,48.8343163,48.8343163,53.0206146,60.1549072,41.2686691,52.6585579,45.8414879,63.3700256,46.5226631
2019-07-14,52.2273827,41.3081551,44.5073051,55.7319565,47.6647415,43.9370575,53.9570389,61.2699738,19.1296024,49.1523247,67.7634811,45.0817528,45.0817528,52.7583694,69.0747833,49.0104179,56.493557,46.908989,68.9112549,45.9689903
2019-07-15,50.2034645,41.7940903,47.9682312,59.4256287,48.4158325,43.9608498,49.720974,57.2003326,20.2617893,57.522892,70.6936035,47.0814667,47.0814667,52.513607,66.354538,39.121151,68.1541595,61.6933937,63.9726486,46.6870956
2019-07-16,49.3168411,37.2305794,45.7596893,49.656086,52.0078392,40.3170471,50.9927025,59.6059608,16.9087963,52.3678932,66.1860504,43.6306953,43.6306953,53.9003105,67.5309525,38.2325287,61.8605804,43.5320206,61.2816658,46.8942299
2019-07-17,55.3545532,34.2254639,49.8399467,68.6070938,50.8136292,39.0950623,44.4721794,59.2605782,18.9690304,49.2828178,66.8663254,53.5605049,53.5605049,54.0907555,58.7696381,44.9993515,60.6960106,37.8819199,65.7428284,48.275322
2019-07-18,50.3769646,31.2113552,48.8579102,47.9683533,50.07761,48.0772133,41.3301888,57.413868,16.6594067,52.3148537,66.0659332,47.4446182,47.4446182,53.9358177,74.7058105,37.2427826,56.2006912,42.3331032,61.4978371,46.620266
2019-07-19,52.2436752,33.383194,50.8943443,56.662323,50.6772728,45.605835,45.4780426,65.4019394,17.8026409,51.1762848,65.3544922,50.6332321,50.6332321,54.392231,65.1308365,39.5149002,56.052597,45.9096222,67.7640152,47.5097771
2019-07-20,54.3168488,33.3072624,50.313591,45.0642166,51.4962769,52.2439346,47.0639343,60.6938629,18.2860394,53.4751282,70.0873795,45.9853172,45.9853172,54.3114777,69.123085,38.1618958,53.4944344,50.2024345,63.7292862,47.2141457
2019-07-21,50.5796204,37.0223122,47.0336761,60.5868759,50.9049301,48.2391739,46.8567429,66.0860977,20.0695457,50.8031197,68.2839203,46.5540543,46.5540543,52.2205811,67.7616348,43.6448097,57.9906845,45.8298111,62.0217438,46.7769737
2019-07-22,54.4530792,35.5049782,50.117897,61.1907578,49.7166557,41.9583397,44.8455429,60.4560699,19.6530476,52.114624,68.2610626,47.1823654,47.1823654,52.4003067,63.6939888,37.8153687,55.1806641,43.5969391,68.4201736,46.1512451
2019-07-23,50.8296776,35.8026123,43.9824829,59.3339882,49.3887062,37.802906,42.4790154,64.6834793,17.8164654,48.2948532,66.236702,48.7824974,48.7824974,52.0821075,65.4071503,39.3244553,60.7659874,43.4085159,62.8337555,45.3413124
2019-07-24,55.616066,39.4771004,46.944088,70.498764,47.1754036,38.8818436,39.3142967,60.5532112,17.9295483,53.611969,70.0908203,53.6769295,53.6769295,51.7355995,69.6777649,38.8020973,58.9913406,38.6785965,59.8745155,43.1771431
2019-07-25,51.4788971,36.001297,46.7950478,53.962841,46.9593735,39.5549469,37.4892082,61.0714531,16.1904659,50.5157928,69.0163498,45.6946335,45.6946335,52.815052,69.9070663,36.1594658,53.0317764,45.7474136,58.6138268,42.5077629
2019-07-26,56.8655853,36.4696198,50.9214554,67.3865662,47.8609734,50.3698387,39.0237122,66.7241669,20.305954,50.1039505,68.8195801,53.1472321,53.1472321,54.395298,67.3945389,42.2491531,52.6671867,47.4365463,66.8200912,45.2674141
2019-07-27,43.4680099,32.5856743,46.0575485,43.2962685,47.8833885,55.7362404,49.0613022,64.5263367,21.4074211,53.3409004,68.5604401,46.4834251,46.4834251,56.2875786,74.7099686,48.8267975,53.7294197,54.2769394,68.4300766,46.461834
2019-07-28,51.4986687,34.2084351,45.2683182,53.4576607,48.3467407,45.996212,49.2826881,68.5609055,20.4782772,56.7302437,68.0708847,48.8245277,48.8245277,56.9505692,75.9569016,41.5512848,56.2533684,59.7096214,64.5965805,46.8966942
2019-07-29,55.0035286,36.3826256,46.038414,48.9942322,45.6909943,40.9381638,58.1825333,63.8803291,20.5340347,56.1436501,68.7255402,49.0811424,49.0811424,56.3988533,65.1968536,39.4004593,55.6181526,52.0297508,60.662796,45.051857
2019-07-30,46.5717773,36.2504501,42.893116,52.1562195,44.8521385,50.6210899,50.2651711,64.5822678,21.1894894,54.5988274,67.0398026,47.0386848,47.0386848,56.3440971,67.3529282,40.899189,54.3790283,47.0021553,65.8813324,44.1792793
2019-07-31,52.5478592,34.9716911,42.7777557,63.8698807,44.417244,41.7128296,50.808342,62.2120628,18.1623459,55.0968552,69.131958,45.2794914,45.2794914,57.0606613,64.6593781,43.9829025,55.8545494,47.0817223,66.4607086,45.2998619
2019-08-01,44.8899269,36.1884842,39.9662209,54.9449272,47.2700157,46.6751633,44.4343452,62.3483467,15.7719669,49.1673088,67.915123,42.5691528,42.5691528,57.3286476,60.5682373,42.2531471,53.3418274,45.1784363,68.8237305,47.5675392
2019-08-02,45.597683,35.3433113,47.1210823,65.3718338,46.5826263,42.9279633,46.0437088,63.9408684,17.8322468,53.8584518,64.3119888,50.9902077,50.9902077,57.6360359,64.4511719,40.3665047,51.8153114,50.1565666,68.3633347,47.3258553
2019-08-03,37.3599358,33.0516548,44.6706886,47.5674553,47.5028725,42.6130257,53.2481804,64.4190445,17.8996639,49.6978149,64.5384445,43.5352135,43.5352135,56.114048,76.1948929,36.5188484,55.1324539,45.6021042,59.9374962,48.2779007
2019-08-04,40.7820854,32.7180977,47.945446,57.5783539,49.2350807,39.4696045,45.9007149,67.4101486,19.8546658,48.0715942,66.3354492,52.0618324,52.0618324,54.7789192,66.2165985,40.0656471,57.3389473,39.669342,63.2464256,46.9348335
2019-08-05,41.0432892,31.4946823,48.8000183,46.4716606,50.8762932,51.1390114,48.2264671,63.7367554,16.8983269,48.9878578,64.9195404,48.7829208,48.7829208,55.8661308,60.3944359,37.6015472,56.5337067,51.5300941,60.0194397,47.0557632
2019-08-06,43.1330643,33.8655014,49.8453903,48.9213638,52.1761971,54.2367783,49.4870644,63.3557396,21.4733353,50.3732948,63.854229,48.6897507,48.6897507,54.9749527,59.3849068,40.8019638,58.4452362,56.4325294,63.6289864,45.9528236
2019-08-07,41.8453598,34.7091331,48.7835999,48.3233452,52.8606644,52.507122,50.1108437,64.7237396,24.4946384,49.6891403,65.6142654,48.9950218,48.9950218,54.8231773,65.1395721,46.655529,61.4148445,56.3456116,62.5565605,47.2845573
